state_abbreviation,PUMA,Citizens,PopPerSqMile,SimpleAge,Sex,CollegeGrad,Race5,AvgIncome
GA,4006,1840,3598.4,EqualOrOver,Female,NonGrad,R5_Latinx,21303
GA,4006,2382,3598.4,EqualOrOver,Female,NonGrad,R5_Asian,19268
GA,4006,7318,3598.4,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,25370
GA,4006,278,3598.4,EqualOrOver,Female,Grad,R5_Other,20405
GA,4006,2775,3598.4,EqualOrOver,Female,Grad,R5_Black,80994
GA,4006,207,3598.4,EqualOrOver,Female,Grad,R5_Latinx,13310
GA,4006,1399,3598.4,EqualOrOver,Female,Grad,R5_Asian,25134
GA,4006,4996,3598.4,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,41449
GA,4006,290,3598.4,EqualOrOver,Male,NonGrad,R5_Other,29323
GA,4006,2921,3598.4,EqualOrOver,Male,NonGrad,R5_Black,35373
GA,4006,1920,3598.4,EqualOrOver,Male,NonGrad,R5_Latinx,30484
GA,4006,2552,3598.4,EqualOrOver,Male,NonGrad,R5_Asian,35536
GA,4006,8447,3598.4,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,36531
GA,4006,123,3598.4,EqualOrOver,Male,Grad,R5_Other,150000
GA,4006,2542,3598.4,EqualOrOver,Male,Grad,R5_Black,106684
GA,4006,347,3598.4,EqualOrOver,Male,Grad,R5_Latinx,83633
GA,4006,1542,3598.4,EqualOrOver,Male,Grad,R5_Asian,77674
GA,4006,6008,3598.4,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,90417
GA,4100,64,861.5,Under,Female,NonGrad,R5_Other,2200
GA,4100,2966,861.5,Under,Female,NonGrad,R5_Black,14710
GA,4100,637,861.5,Under,Female,NonGrad,R5_Latinx,5176
GA,4100,47,861.5,Under,Female,NonGrad,R5_Asian,24333
GA,4100,8736,861.5,Under,Female,NonGrad,R5_WhiteNonLatinx,20262
GA,4100,554,861.5,Under,Female,Grad,R5_Other,67052
GA,4100,2082,861.5,Under,Female,Grad,R5_Black,35619
GA,4100,773,861.5,Under,Female,Grad,R5_Latinx,29468
GA,4100,183,861.5,Under,Female,Grad,R5_Asian,54730
GA,4100,9239,861.5,Under,Female,Grad,R5_WhiteNonLatinx,53383
GA,4100,1017,861.5,Under,Male,NonGrad,R5_Other,19265
GA,4100,3642,861.5,Under,Male,NonGrad,R5_Black,16680
GA,4100,293,861.5,Under,Male,NonGrad,R5_Latinx,38244
GA,4100,454,861.5,Under,Male,NonGrad,R5_Asian,42590
GA,4100,11223,861.5,Under,Male,NonGrad,R5_WhiteNonLatinx,27833
GA,4100,391,861.5,Under,Male,Grad,R5_Other,26396
GA,4100,1240,861.5,Under,Male,Grad,R5_Black,31649
GA,4100,502,861.5,Under,Male,Grad,R5_Latinx,11896
GA,4100,302,861.5,Under,Male,Grad,R5_Asian,87856
GA,4100,7348,861.5,Under,Male,Grad,R5_WhiteNonLatinx,55211
GA,4100,107,861.5,EqualOrOver,Female,NonGrad,R5_Other,830
GA,4100,3474,861.5,EqualOrOver,Female,NonGrad,R5_Black,26514
GA,4100,655,861.5,EqualOrOver,Female,NonGrad,R5_Latinx,31692
GA,4100,660,861.5,EqualOrOver,Female,NonGrad,R5_Asian,52097
GA,4100,14963,861.5,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26922
GA,4100,2650,861.5,EqualOrOver,Female,Grad,R5_Black,57759
GA,4100,106,861.5,EqualOrOver,Female,Grad,R5_Latinx,67470
GA,4100,1163,861.5,EqualOrOver,Female,Grad,R5_Asian,56688
GA,4100,8320,861.5,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,66101
GA,4100,232,861.5,EqualOrOver,Male,NonGrad,R5_Other,46159
GA,4100,3363,861.5,EqualOrOver,Male,NonGrad,R5_Black,49710
GA,4100,382,861.5,EqualOrOver,Male,NonGrad,R5_Latinx,106731
GA,4100,226,861.5,EqualOrOver,Male,NonGrad,R5_Asian,26987
GA,4100,12955,861.5,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,49230
GA,4100,179,861.5,EqualOrOver,Male,Grad,R5_Other,125694
GA,4100,1094,861.5,EqualOrOver,Male,Grad,R5_Black,83086
GA,4100,299,861.5,EqualOrOver,Male,Grad,R5_Latinx,128338
GA,4100,668,861.5,EqualOrOver,Male,Grad,R5_Asian,68012
GA,4100,8206,861.5,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,126255
GA,4200,105,38.1,Under,Female,NonGrad,R5_Other,3832
GA,4200,7064,38.1,Under,Female,NonGrad,R5_Black,13772
GA,4200,0,38.1,Under,Female,NonGrad,R5_Latinx,24500
GA,4200,5879,38.1,Under,Female,NonGrad,R5_WhiteNonLatinx,12542
GA,4200,299,38.1,Under,Female,Grad,R5_Other,3134
GA,4200,2667,38.1,Under,Female,Grad,R5_Black,41644
GA,4200,2546,38.1,Under,Female,Grad,R5_WhiteNonLatinx,30884
GA,4200,188,38.1,Under,Male,NonGrad,R5_Other,16350
GA,4200,8867,38.1,Under,Male,NonGrad,R5_Black,24280
GA,4200,0,38.1,Under,Male,NonGrad,R5_Latinx,0
GA,4200,6916,38.1,Under,Male,NonGrad,R5_WhiteNonLatinx,30086
GA,4200,845,38.1,Under,Male,Grad,R5_Black,15600
GA,4200,1964,38.1,Under,Male,Grad,R5_WhiteNonLatinx,30841
GA,4200,12458,38.1,EqualOrOver,Female,NonGrad,R5_Black,18641
GA,4200,115,38.1,EqualOrOver,Female,NonGrad,R5_Latinx,8058
GA,4200,13025,38.1,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,23064
GA,4200,34,38.1,EqualOrOver,Female,Grad,R5_Other,9200
GA,4200,619,38.1,EqualOrOver,Female,Grad,R5_Black,32120
GA,4200,3786,38.1,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,43200
GA,4200,9060,38.1,EqualOrOver,Male,NonGrad,R5_Black,22951
GA,4200,135,38.1,EqualOrOver,Male,NonGrad,R5_Latinx,48283
GA,4200,14,38.1,EqualOrOver,Male,NonGrad,R5_Asian,46000
GA,4200,12061,38.1,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,43291
GA,4200,1414,38.1,EqualOrOver,Male,Grad,R5_Black,51986
GA,4200,2811,38.1,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,66874
GA,4300,481,665.8,Under,Female,NonGrad,R5_Other,9177
GA,4300,13248,665.8,Under,Female,NonGrad,R5_Black,21479
GA,4300,1000,665.8,Under,Female,NonGrad,R5_Latinx,13166
GA,4300,561,665.8,Under,Female,NonGrad,R5_Asian,19543
GA,4300,7421,665.8,Under,Female,NonGrad,R5_WhiteNonLatinx,18649
GA,4300,222,665.8,Under,Female,Grad,R5_Other,30428
GA,4300,7058,665.8,Under,Female,Grad,R5_Black,58673
GA,4300,490,665.8,Under,Female,Grad,R5_Latinx,43118
GA,4300,156,665.8,Under,Female,Grad,R5_Asian,18000
GA,4300,5192,665.8,Under,Female,Grad,R5_WhiteNonLatinx,36445
GA,4300,1085,665.8,Under,Male,NonGrad,R5_Other,17112
GA,4300,12525,665.8,Under,Male,NonGrad,R5_Black,32190
GA,4300,1005,665.8,Under,Male,NonGrad,R5_Latinx,10582
GA,4300,546,665.8,Under,Male,NonGrad,R5_Asian,36991
GA,4300,10361,665.8,Under,Male,NonGrad,R5_WhiteNonLatinx,28164
GA,4300,14,665.8,Under,Male,Grad,R5_Other,3100
GA,4300,3724,665.8,Under,Male,Grad,R5_Black,23325
GA,4300,335,665.8,Under,Male,Grad,R5_Latinx,9012
GA,4300,257,665.8,Under,Male,Grad,R5_Asian,36578
GA,4300,2162,665.8,Under,Male,Grad,R5_WhiteNonLatinx,66731
GA,4300,557,665.8,EqualOrOver,Female,NonGrad,R5_Other,15546
GA,4300,13150,665.8,EqualOrOver,Female,NonGrad,R5_Black,30571
GA,4300,594,665.8,EqualOrOver,Female,NonGrad,R5_Latinx,20731
GA,4300,189,665.8,EqualOrOver,Female,NonGrad,R5_Asian,9004
GA,4300,17064,665.8,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,27195
GA,4300,283,665.8,EqualOrOver,Female,Grad,R5_Other,78366
GA,4300,6927,665.8,EqualOrOver,Female,Grad,R5_Black,49254
GA,4300,209,665.8,EqualOrOver,Female,Grad,R5_Latinx,108278
GA,4300,160,665.8,EqualOrOver,Female,Grad,R5_Asian,39854
GA,4300,3911,665.8,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,50571
GA,4300,49,665.8,EqualOrOver,Male,NonGrad,R5_Other,30000
GA,4300,11385,665.8,EqualOrOver,Male,NonGrad,R5_Black,42627
GA,4300,0,665.8,EqualOrOver,Male,NonGrad,R5_Latinx,12000
GA,4300,131,665.8,EqualOrOver,Male,NonGrad,R5_Asian,49908
GA,4300,13262,665.8,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,49678
GA,4300,51,665.8,EqualOrOver,Male,Grad,R5_Other,14200
GA,4300,4521,665.8,EqualOrOver,Male,Grad,R5_Black,73667
GA,4300,123,665.8,EqualOrOver,Male,Grad,R5_Latinx,26100
GA,4300,149,665.8,EqualOrOver,Male,Grad,R5_Asian,148007
GA,4300,5464,665.8,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,63245
GA,4400,1014,847.6,Under,Female,NonGrad,R5_Other,16677
GA,4400,7599,847.6,Under,Female,NonGrad,R5_Black,19895
GA,4400,104,847.6,Under,Female,NonGrad,R5_Latinx,23264
GA,4400,212,847.6,Under,Female,NonGrad,R5_Asian,85000
GA,4400,5693,847.6,Under,Female,NonGrad,R5_WhiteNonLatinx,16732
GA,4400,220,847.6,Under,Female,Grad,R5_Other,38318
GA,4400,6718,847.6,Under,Female,Grad,R5_Black,42076
GA,4400,409,847.6,Under,Female,Grad,R5_Latinx,18918
GA,4400,65,847.6,Under,Female,Grad,R5_Asian,14564
GA,4400,3160,847.6,Under,Female,Grad,R5_WhiteNonLatinx,34890
GA,4400,776,847.6,Under,Male,NonGrad,R5_Other,28342
GA,4400,9720,847.6,Under,Male,NonGrad,R5_Black,29235
GA,4400,291,847.6,Under,Male,NonGrad,R5_Latinx,55110
GA,4400,426,847.6,Under,Male,NonGrad,R5_Asian,4056
GA,4400,6377,847.6,Under,Male,NonGrad,R5_WhiteNonLatinx,37210
GA,4400,106,847.6,Under,Male,Grad,R5_Other,6000
GA,4400,2775,847.6,Under,Male,Grad,R5_Black,39255
GA,4400,227,847.6,Under,Male,Grad,R5_Latinx,40881
GA,4400,0,847.6,Under,Male,Grad,R5_Asian,3000
GA,4400,2220,847.6,Under,Male,Grad,R5_WhiteNonLatinx,29451
GA,4400,63,847.6,EqualOrOver,Female,NonGrad,R5_Other,2056
GA,4400,8100,847.6,EqualOrOver,Female,NonGrad,R5_Black,27826
GA,4400,111,847.6,EqualOrOver,Female,NonGrad,R5_Latinx,17370
GA,4400,316,847.6,EqualOrOver,Female,NonGrad,R5_Asian,72779
GA,4400,11168,847.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,27026
GA,4400,118,847.6,EqualOrOver,Female,Grad,R5_Other,55000
GA,4400,3997,847.6,EqualOrOver,Female,Grad,R5_Black,45789
GA,4400,262,847.6,EqualOrOver,Female,Grad,R5_Latinx,86931
GA,4400,351,847.6,EqualOrOver,Female,Grad,R5_Asian,28904
GA,4400,4197,847.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,44608
GA,4400,166,847.6,EqualOrOver,Male,NonGrad,R5_Other,26760
GA,4400,6695,847.6,EqualOrOver,Male,NonGrad,R5_Black,45355
GA,4400,375,847.6,EqualOrOver,Male,NonGrad,R5_Latinx,21622
GA,4400,9570,847.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,51089
GA,4400,105,847.6,EqualOrOver,Male,Grad,R5_Other,195417
GA,4400,2463,847.6,EqualOrOver,Male,Grad,R5_Black,58726
GA,4400,190,847.6,EqualOrOver,Male,Grad,R5_Latinx,43981
GA,4400,220,847.6,EqualOrOver,Male,Grad,R5_Asian,44103
GA,4400,4009,847.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,82401
GA,4500,3024,612.6,Under,Female,NonGrad,R5_Black,44237
GA,4500,483,612.6,Under,Female,NonGrad,R5_Latinx,76759
GA,4500,13449,612.6,Under,Female,NonGrad,R5_WhiteNonLatinx,19270
GA,4500,4841,612.6,Under,Female,Grad,R5_Black,27158
GA,4500,384,612.6,Under,Female,Grad,R5_Latinx,78029
GA,4500,0,612.6,Under,Female,Grad,R5_Asian,48000
GA,4500,7061,612.6,Under,Female,Grad,R5_WhiteNonLatinx,40470
GA,4500,202,612.6,Under,Male,NonGrad,R5_Other,54998
GA,4500,4027,612.6,Under,Male,NonGrad,R5_Black,26301
GA,4500,294,612.6,Under,Male,NonGrad,R5_Latinx,31800
GA,4500,14824,612.6,Under,Male,NonGrad,R5_WhiteNonLatinx,38408
GA,4500,106,612.6,Under,Male,Grad,R5_Other,38000
GA,4500,1589,612.6,Under,Male,Grad,R5_Black,24302
GA,4500,0,612.6,Under,Male,Grad,R5_Asian,115000
GA,4500,5717,612.6,Under,Male,Grad,R5_WhiteNonLatinx,46638
GA,4500,270,612.6,EqualOrOver,Female,NonGrad,R5_Other,34724
GA,4500,2692,612.6,EqualOrOver,Female,NonGrad,R5_Black,28685
GA,4500,919,612.6,EqualOrOver,Female,NonGrad,R5_Latinx,12444
GA,4500,0,612.6,EqualOrOver,Female,NonGrad,R5_Asian,0
GA,4500,19187,612.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24000
GA,4500,306,612.6,EqualOrOver,Female,Grad,R5_Other,84170
GA,4500,1725,612.6,EqualOrOver,Female,Grad,R5_Black,74734
GA,4500,339,612.6,EqualOrOver,Female,Grad,R5_Latinx,26460
GA,4500,5286,612.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,50518
GA,4500,660,612.6,EqualOrOver,Male,NonGrad,R5_Other,51830
GA,4500,2673,612.6,EqualOrOver,Male,NonGrad,R5_Black,46176
GA,4500,1054,612.6,EqualOrOver,Male,NonGrad,R5_Latinx,119565
GA,4500,17368,612.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,54803
GA,4500,720,612.6,EqualOrOver,Male,Grad,R5_Other,16000
GA,4500,575,612.6,EqualOrOver,Male,Grad,R5_Black,53513
GA,4500,274,612.6,EqualOrOver,Male,Grad,R5_Latinx,78730
GA,4500,129,612.6,EqualOrOver,Male,Grad,R5_Asian,18300
GA,4500,5021,612.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,102229
GA,4600,427,3670.4,Under,Female,NonGrad,R5_Other,13836
GA,4600,16191,3670.4,Under,Female,NonGrad,R5_Black,18832
GA,4600,134,3670.4,Under,Female,NonGrad,R5_Latinx,32400
GA,4600,389,3670.4,Under,Female,NonGrad,R5_WhiteNonLatinx,8142
GA,4600,698,3670.4,Under,Female,Grad,R5_Other,57168
GA,4600,11266,3670.4,Under,Female,Grad,R5_Black,20609
GA,4600,354,3670.4,Under,Female,Grad,R5_Latinx,12791
GA,4600,605,3670.4,Under,Female,Grad,R5_Asian,9769
GA,4600,2113,3670.4,Under,Female,Grad,R5_WhiteNonLatinx,29246
GA,4600,953,3670.4,Under,Male,NonGrad,R5_Other,16110
GA,4600,17169,3670.4,Under,Male,NonGrad,R5_Black,23317
GA,4600,363,3670.4,Under,Male,NonGrad,R5_Latinx,24887
GA,4600,708,3670.4,Under,Male,NonGrad,R5_WhiteNonLatinx,31680
GA,4600,253,3670.4,Under,Male,Grad,R5_Other,17569
GA,4600,6671,3670.4,Under,Male,Grad,R5_Black,39428
GA,4600,519,3670.4,Under,Male,Grad,R5_Latinx,10654
GA,4600,592,3670.4,Under,Male,Grad,R5_Asian,7969
GA,4600,3454,3670.4,Under,Male,Grad,R5_WhiteNonLatinx,34304
GA,4600,293,3670.4,EqualOrOver,Female,NonGrad,R5_Other,8495
GA,4600,17517,3670.4,EqualOrOver,Female,NonGrad,R5_Black,20337
GA,4600,161,3670.4,EqualOrOver,Female,NonGrad,R5_Latinx,48767
GA,4600,0,3670.4,EqualOrOver,Female,NonGrad,R5_Asian,8900
GA,4600,1267,3670.4,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,28478
GA,4600,56,3670.4,EqualOrOver,Female,Grad,R5_Other,37000
GA,4600,4011,3670.4,EqualOrOver,Female,Grad,R5_Black,50867
GA,4600,452,3670.4,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,76977
GA,4600,425,3670.4,EqualOrOver,Male,NonGrad,R5_Other,32290
GA,4600,15048,3670.4,EqualOrOver,Male,NonGrad,R5_Black,21065
GA,4600,0,3670.4,EqualOrOver,Male,NonGrad,R5_Latinx,0
GA,4600,735,3670.4,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,32903
GA,4600,23,3670.4,EqualOrOver,Male,Grad,R5_Other,24000
GA,4600,2034,3670.4,EqualOrOver,Male,Grad,R5_Black,58300
GA,4600,138,3670.4,EqualOrOver,Male,Grad,R5_Asian,0
GA,4600,574,3670.4,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,40176
GA,5001,554,2025.7,Under,Female,NonGrad,R5_Other,22114
GA,5001,7826,2025.7,Under,Female,NonGrad,R5_Black,13143
GA,5001,347,2025.7,Under,Female,NonGrad,R5_Latinx,23304
GA,5001,385,2025.7,Under,Female,NonGrad,R5_Asian,705
GA,5001,2520,2025.7,Under,Female,NonGrad,R5_WhiteNonLatinx,18130
GA,5001,501,2025.7,Under,Female,Grad,R5_Other,296
GA,5001,6326,2025.7,Under,Female,Grad,R5_Black,38817
GA,5001,71,2025.7,Under,Female,Grad,R5_Latinx,60000
GA,5001,491,2025.7,Under,Female,Grad,R5_Asian,78029
GA,5001,528,2025.7,Under,Female,Grad,R5_WhiteNonLatinx,30266
GA,5001,1308,2025.7,Under,Male,NonGrad,R5_Other,14702
GA,5001,9077,2025.7,Under,Male,NonGrad,R5_Black,20817
GA,5001,758,2025.7,Under,Male,NonGrad,R5_Latinx,20689
GA,5001,536,2025.7,Under,Male,NonGrad,R5_Asian,34184
GA,5001,2644,2025.7,Under,Male,NonGrad,R5_WhiteNonLatinx,23068
GA,5001,25,2025.7,Under,Male,Grad,R5_Other,28000
GA,5001,2812,2025.7,Under,Male,Grad,R5_Black,30320
GA,5001,270,2025.7,Under,Male,Grad,R5_Latinx,29634
GA,5001,698,2025.7,Under,Male,Grad,R5_Asian,64690
GA,5001,326,2025.7,Under,Male,Grad,R5_WhiteNonLatinx,29303
GA,5001,517,2025.7,EqualOrOver,Female,NonGrad,R5_Other,18477
GA,5001,8249,2025.7,EqualOrOver,Female,NonGrad,R5_Black,21521
GA,5001,205,2025.7,EqualOrOver,Female,NonGrad,R5_Latinx,22168
GA,5001,348,2025.7,EqualOrOver,Female,NonGrad,R5_Asian,3554
GA,5001,3339,2025.7,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,30391
GA,5001,71,2025.7,EqualOrOver,Female,Grad,R5_Other,16000
GA,5001,5886,2025.7,EqualOrOver,Female,Grad,R5_Black,47478
GA,5001,96,2025.7,EqualOrOver,Female,Grad,R5_Latinx,31838
GA,5001,210,2025.7,EqualOrOver,Female,Grad,R5_Asian,47720
GA,5001,1249,2025.7,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,35651
GA,5001,588,2025.7,EqualOrOver,Male,NonGrad,R5_Other,27229
GA,5001,6825,2025.7,EqualOrOver,Male,NonGrad,R5_Black,30929
GA,5001,281,2025.7,EqualOrOver,Male,NonGrad,R5_Latinx,25222
GA,5001,147,2025.7,EqualOrOver,Male,NonGrad,R5_Asian,8766
GA,5001,3888,2025.7,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,44481
GA,5001,384,2025.7,EqualOrOver,Male,Grad,R5_Other,96558
GA,5001,2928,2025.7,EqualOrOver,Male,Grad,R5_Black,61567
GA,5001,98,2025.7,EqualOrOver,Male,Grad,R5_Latinx,121447
GA,5001,386,2025.7,EqualOrOver,Male,Grad,R5_Asian,93605
GA,5001,663,2025.7,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,145477
GA,5002,1654,2484.6,Under,Female,NonGrad,R5_Other,18956
GA,5002,18371,2484.6,Under,Female,NonGrad,R5_Black,19962
GA,5002,808,2484.6,Under,Female,NonGrad,R5_Latinx,20596
GA,5002,398,2484.6,Under,Female,NonGrad,R5_Asian,8865
GA,5002,1751,2484.6,Under,Female,NonGrad,R5_WhiteNonLatinx,12149
GA,5002,662,2484.6,Under,Female,Grad,R5_Other,31999
GA,5002,12047,2484.6,Under,Female,Grad,R5_Black,22021
GA,5002,495,2484.6,Under,Female,Grad,R5_Latinx,7615
GA,5002,374,2484.6,Under,Female,Grad,R5_Asian,29151
GA,5002,421,2484.6,Under,Female,Grad,R5_WhiteNonLatinx,7255
GA,5002,900,2484.6,Under,Male,NonGrad,R5_Other,29164
GA,5002,18714,2484.6,Under,Male,NonGrad,R5_Black,24361
GA,5002,340,2484.6,Under,Male,NonGrad,R5_Latinx,25855
GA,5002,767,2484.6,Under,Male,NonGrad,R5_Asian,9950
GA,5002,1888,2484.6,Under,Male,NonGrad,R5_WhiteNonLatinx,28440
GA,5002,533,2484.6,Under,Male,Grad,R5_Other,41576
GA,5002,4871,2484.6,Under,Male,Grad,R5_Black,29609
GA,5002,357,2484.6,Under,Male,Grad,R5_Latinx,14971
GA,5002,699,2484.6,Under,Male,Grad,R5_Asian,48788
GA,5002,353,2484.6,Under,Male,Grad,R5_WhiteNonLatinx,21132
GA,5002,352,2484.6,EqualOrOver,Female,NonGrad,R5_Other,13332
GA,5002,18160,2484.6,EqualOrOver,Female,NonGrad,R5_Black,28591
GA,5002,729,2484.6,EqualOrOver,Female,NonGrad,R5_Latinx,18297
GA,5002,1020,2484.6,EqualOrOver,Female,NonGrad,R5_Asian,11646
GA,5002,3755,2484.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,15076
GA,5002,143,2484.6,EqualOrOver,Female,Grad,R5_Other,96000
GA,5002,4930,2484.6,EqualOrOver,Female,Grad,R5_Black,41315
GA,5002,60,2484.6,EqualOrOver,Female,Grad,R5_Latinx,6970
GA,5002,153,2484.6,EqualOrOver,Female,Grad,R5_Asian,11836
GA,5002,477,2484.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,59095
GA,5002,618,2484.6,EqualOrOver,Male,NonGrad,R5_Other,30132
GA,5002,12880,2484.6,EqualOrOver,Male,NonGrad,R5_Black,31700
GA,5002,314,2484.6,EqualOrOver,Male,NonGrad,R5_Latinx,31379
GA,5002,1294,2484.6,EqualOrOver,Male,NonGrad,R5_Asian,34104
GA,5002,3534,2484.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,30772
GA,5002,3846,2484.6,EqualOrOver,Male,Grad,R5_Black,38743
GA,5002,133,2484.6,EqualOrOver,Male,Grad,R5_Asian,29872
GA,5002,232,2484.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,77517
GA,6001,5904,582.6,Under,Female,NonGrad,R5_Black,30191
GA,6001,953,582.6,Under,Female,NonGrad,R5_Latinx,8677
GA,6001,194,582.6,Under,Female,NonGrad,R5_Asian,30319
GA,6001,5590,582.6,Under,Female,NonGrad,R5_WhiteNonLatinx,24927
GA,6001,334,582.6,Under,Female,Grad,R5_Other,33982
GA,6001,4643,582.6,Under,Female,Grad,R5_Black,33830
GA,6001,0,582.6,Under,Female,Grad,R5_Latinx,3300
GA,6001,304,582.6,Under,Female,Grad,R5_Asian,13488
GA,6001,4621,582.6,Under,Female,Grad,R5_WhiteNonLatinx,34195
GA,6001,235,582.6,Under,Male,NonGrad,R5_Other,23924
GA,6001,4929,582.6,Under,Male,NonGrad,R5_Black,28787
GA,6001,1641,582.6,Under,Male,NonGrad,R5_Latinx,20720
GA,6001,139,582.6,Under,Male,NonGrad,R5_Asian,66000
GA,6001,6332,582.6,Under,Male,NonGrad,R5_WhiteNonLatinx,57639
GA,6001,3628,582.6,Under,Male,Grad,R5_Black,31462
GA,6001,0,582.6,Under,Male,Grad,R5_Latinx,43000
GA,6001,553,582.6,Under,Male,Grad,R5_Asian,22305
GA,6001,3787,582.6,Under,Male,Grad,R5_WhiteNonLatinx,55902
GA,6001,6845,582.6,EqualOrOver,Female,NonGrad,R5_Black,28820
GA,6001,480,582.6,EqualOrOver,Female,NonGrad,R5_Latinx,5756
GA,6001,122,582.6,EqualOrOver,Female,NonGrad,R5_Asian,11407
GA,6001,8447,582.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24758
GA,6001,80,582.6,EqualOrOver,Female,Grad,R5_Other,28000
GA,6001,2845,582.6,EqualOrOver,Female,Grad,R5_Black,54166
GA,6001,288,582.6,EqualOrOver,Female,Grad,R5_Latinx,59471
GA,6001,249,582.6,EqualOrOver,Female,Grad,R5_Asian,44578
GA,6001,2943,582.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,40342
GA,6001,4440,582.6,EqualOrOver,Male,NonGrad,R5_Black,39128
GA,6001,178,582.6,EqualOrOver,Male,NonGrad,R5_Latinx,57371
GA,6001,268,582.6,EqualOrOver,Male,NonGrad,R5_Asian,62022
GA,6001,7904,582.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,45991
GA,6001,220,582.6,EqualOrOver,Male,Grad,R5_Other,64167
GA,6001,2167,582.6,EqualOrOver,Male,Grad,R5_Black,82531
GA,6001,131,582.6,EqualOrOver,Male,Grad,R5_Asian,155600
GA,6001,3568,582.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,89246
GA,6002,1638,964.2,Under,Female,NonGrad,R5_Other,9000
GA,6002,6259,964.2,Under,Female,NonGrad,R5_Black,30956
GA,6002,0,964.2,Under,Female,NonGrad,R5_Latinx,0
GA,6002,564,964.2,Under,Female,NonGrad,R5_Asian,21980
GA,6002,5240,964.2,Under,Female,NonGrad,R5_WhiteNonLatinx,21486
GA,6002,400,964.2,Under,Female,Grad,R5_Other,64910
GA,6002,4236,964.2,Under,Female,Grad,R5_Black,40354
GA,6002,305,964.2,Under,Female,Grad,R5_Asian,34131
GA,6002,1641,964.2,Under,Female,Grad,R5_WhiteNonLatinx,47728
GA,6002,667,964.2,Under,Male,NonGrad,R5_Other,24168
GA,6002,7450,964.2,Under,Male,NonGrad,R5_Black,38427
GA,6002,314,964.2,Under,Male,NonGrad,R5_Asian,45293
GA,6002,3709,964.2,Under,Male,NonGrad,R5_WhiteNonLatinx,28432
GA,6002,379,964.2,Under,Male,Grad,R5_Other,14960
GA,6002,1571,964.2,Under,Male,Grad,R5_Black,77819
GA,6002,190,964.2,Under,Male,Grad,R5_Asian,3000
GA,6002,1689,964.2,Under,Male,Grad,R5_WhiteNonLatinx,29591
GA,6002,568,964.2,EqualOrOver,Female,NonGrad,R5_Other,22661
GA,6002,6175,964.2,EqualOrOver,Female,NonGrad,R5_Black,27519
GA,6002,560,964.2,EqualOrOver,Female,NonGrad,R5_Asian,20864
GA,6002,9835,964.2,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26947
GA,6002,130,964.2,EqualOrOver,Female,Grad,R5_Other,60000
GA,6002,3850,964.2,EqualOrOver,Female,Grad,R5_Black,52656
GA,6002,113,964.2,EqualOrOver,Female,Grad,R5_Latinx,90000
GA,6002,2887,964.2,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,67926
GA,6002,353,964.2,EqualOrOver,Male,NonGrad,R5_Other,38383
GA,6002,5992,964.2,EqualOrOver,Male,NonGrad,R5_Black,42551
GA,6002,327,964.2,EqualOrOver,Male,NonGrad,R5_Asian,15486
